ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestType,ArrestDate,ArrestTime,ArrestPlace,ArrestingOfficerID,RemandDate,BailFlag
2734,2625,4415,Arrest,2026-07-24,08:54,the vegetable market,280,2026-07-25,N
2735,2625,4416,Arrest,2026-06-24,08:55,his residence,274,2026-06-25,Y
2736,2626,4417,Arrest,2026-03-05,16:26,a lodge in the town,276,2026-03-06,Y
2737,2626,4418,Arrest,2026-02-02,11:21,the highway toll gate,275,2026-02-03,N
2738,2627,4419,Arrest,2025-12-31,22:26,the taluk border check post,995,2026-01-01,N
2739,2628,4421,Arrest,2025-04-09,15:13,the vegetable market,1271,2025-04-10,Y
2740,2628,4422,Arrest,2025-03-18,13:17,the highway toll gate,1276,2025-03-19,N
2741,2629,4423,Arrest,2022-04-17,05:09,the railway station,1274,2022-04-18,N
2742,2630,4424,Arrest,2022-05-13,14:12,the taluk border check post,1275,2022-05-14,N
2743,2631,4425,Arrest,2024-07-16,02:08,the taluk border check post,1275,2024-07-17,Y
2744,2632,4426,Arrest,2023-06-10,11:36,the taluk border check post,1275,2023-06-11,N
2745,2633,4429,Arrest,2026-02-07,09:34,the taluk border check post,279,2026-02-08,N
2746,2634,4432,Arrest,2022-06-11,20:17,the vegetable market,1273,2022-06-12,Y
2747,2634,4433,Surrender,2022-05-21,00:00,his residence,1275,2022-05-22,Y
2748,2635,4434,Arrest,2025-12-04,08:28,his residence,276,2025-12-05,N
2749,2636,4436,Arrest,2023-01-25,13:03,a lodge in the town,1273,2023-01-26,Y
2750,2637,4437,Arrest,2023-09-23,08:17,the taluk border check post,2412,2023-09-24,N
2751,2638,4438,Surrender,2025-09-06,15:03,the vegetable market,1713,2025-09-07,Y
2752,2640,4440,Arrest,2026-02-18,01:49,the highway toll gate,1672,2026-02-19,Y
2753,2641,4441,Arrest,2026-05-12,22:34,the railway station,1679,2026-05-13,Y
2754,2642,4442,Arrest,2025-08-12,02:43,the bus stand,2255,2025-08-13,Y
2755,2642,4443,Arrest,2025-08-29,11:11,the taluk border check post,2252,2025-08-30,Y
2756,2643,4444,Arrest,2025-02-24,22:10,the vegetable market,1209,2025-02-25,N
2757,2643,4445,Arrest,2025-03-24,05:07,his residence,1213,2025-03-25,N
2758,2643,4446,Arrest,2025-03-21,15:22,the railway station,1208,2025-03-22,Y
2759,2645,4449,Arrest,2025-11-01,20:50,the bus stand,1806,2025-11-02,Y
2760,2646,4450,Arrest,2026-06-21,08:12,the railway station,256,2026-06-22,Y
2761,2650,4454,Arrest,2024-11-14,11:19,the village outskirts,252,2024-11-15,N
2762,2651,4455,Arrest,2024-12-12,01:29,his residence,253,2024-12-13,Y
2763,2652,4456,Arrest,2024-09-10,19:15,the vegetable market,1211,2024-09-11,Y
2764,2652,4457,Arrest,2024-10-02,21:34,his residence,1211,2024-10-03,N
2765,2653,4459,Arrest,2026-05-03,19:09,the highway toll gate,253,2026-05-04,N
2766,2654,4460,Arrest,2026-03-06,10:30,the railway station,253,2026-03-07,Y
2767,2655,4462,Arrest,2026-01-08,04:20,the taluk border check post,256,2026-01-09,Y
2768,2656,4466,Arrest,2024-04-19,03:47,the vegetable market,207,2024-04-20,N
2769,2657,4468,Arrest,2023-04-16,22:48,the village outskirts,203,2023-04-17,N
2770,2657,4470,Arrest,2023-04-24,01:11,a lodge in the town,201,2023-04-25,N
2771,2660,4473,Surrender,2024-12-10,11:38,the taluk border check post,537,2024-12-11,N
2772,2661,4474,Surrender,2024-09-14,10:15,his residence,534,2024-09-15,Y
2773,2664,4477,Arrest,2023-11-16,00:13,the highway toll gate,181,2023-11-17,Y
2774,2664,4479,Arrest,2023-12-12,22:13,the vegetable market,174,2023-12-13,Y
2775,2664,4480,Arrest,2023-11-18,06:14,the bus stand,179,2023-11-19,N
2776,2665,4481,Arrest,2025-01-01,01:00,the vegetable market,1211,2025-01-02,N
2777,2665,4483,Arrest,2024-11-23,02:42,his residence,1208,2024-11-24,N
2778,2665,4485,Arrest,2025-01-03,08:15,the railway station,1209,2025-01-04,N
2779,2666,4486,Arrest,2025-07-15,10:20,the village outskirts,2187,2025-07-16,Y
2780,2666,4488,Arrest,2025-07-13,11:15,his residence,2186,2025-07-14,Y
2781,2667,4489,Surrender,2025-09-16,21:32,the highway toll gate,2185,2025-09-17,Y
2782,2669,4491,Arrest,2025-07-26,05:09,the taluk border check post,833,2025-07-27,Y
2783,2672,4494,Arrest,2023-11-22,06:42,his residence,2073,2023-11-23,N
2784,2673,4495,Arrest,2024-11-18,20:01,the highway toll gate,282,2024-11-19,N
2785,2674,4498,Arrest,2024-10-24,06:54,the highway toll gate,1209,2024-10-25,N
2786,2675,4500,Surrender,2023-04-12,08:19,the railway station,282,2023-04-13,N
2787,2677,4502,Arrest,2026-07-09,03:34,the vegetable market,1744,2026-07-10,N
2788,2678,4504,Arrest,2024-11-08,09:53,the highway toll gate,261,2024-11-09,N
2789,2680,4507,Arrest,2025-11-23,08:51,his residence,1744,2025-11-24,Y
2790,2682,4509,Arrest,2024-03-23,02:26,the railway station,1716,2024-03-24,Y
2791,2683,4510,Arrest,2022-08-23,02:05,the taluk border check post,1716,2022-08-24,N
2792,2683,4511,Arrest,2022-08-28,12:49,the highway toll gate,1719,2022-08-29,Y
2793,2683,4512,Arrest,2022-08-20,12:18,the taluk border check post,1716,2022-08-21,Y
2794,2683,4513,Arrest,2022-07-31,14:06,a lodge in the town,1720,2022-08-01,Y
2795,2684,4515,Arrest,2025-02-21,07:52,the highway toll gate,183,2025-02-22,N
2796,2685,4517,Arrest,2023-01-29,05:14,the village outskirts,597,2023-01-30,Y
2797,2686,4520,Surrender,2023-12-11,11:15,the railway station,597,2023-12-12,N
2798,2686,4521,Surrender,2023-11-21,03:12,a lodge in the town,597,2023-11-22,N
2799,2687,4523,Arrest,2023-09-24,15:25,the bus stand,597,2023-09-25,Y
2800,2688,4524,Arrest,2022-06-25,19:16,a lodge in the town,1848,2022-06-26,N
2801,2689,4525,Arrest,2022-12-31,22:20,a lodge in the town,1853,2023-01-01,Y
2802,2690,4527,Arrest,2024-07-05,02:09,the vegetable market,1874,2024-07-06,N
2803,2690,4529,Arrest,2024-07-28,09:05,the highway toll gate,1878,2024-07-29,N
2804,2692,4531,Arrest,2021-11-27,21:15,the taluk border check post,247,2021-11-28,Y
2805,2693,4532,Arrest,2024-06-23,01:50,the highway toll gate,1807,2024-06-24,N
2806,2693,4533,Arrest,2024-07-23,03:36,his residence,1806,2024-07-24,Y
2807,2693,4534,Arrest,2024-06-27,10:47,the taluk border check post,1814,2024-06-28,Y
2808,2694,4536,Arrest,2022-11-06,04:29,the taluk border check post,248,2022-11-07,Y
2809,2698,4540,Arrest,2024-02-25,08:01,the highway toll gate,1256,2024-02-26,Y
2810,2698,4541,Surrender,2024-02-22,10:13,the vegetable market,1254,2024-02-23,N
2811,2700,4543,Arrest,2026-01-04,16:38,the bus stand,4,2026-01-05,Y
2812,2701,4544,Arrest,2026-02-25,11:35,the railway station,4,2026-02-26,N
2813,2702,4545,Arrest,2025-11-28,04:23,a lodge in the town,4,2025-11-29,Y
2814,2702,4546,Arrest,2025-11-29,18:42,the village outskirts,2,2025-11-30,Y
2815,2703,4548,Arrest,2023-05-12,02:36,the railway station,253,2023-05-13,N
2816,2704,4549,Arrest,2023-07-16,06:50,his residence,252,2023-07-17,N
2817,2705,4550,Arrest,2022-08-12,14:11,the highway toll gate,252,2022-08-13,N
2818,2706,4551,Surrender,2025-01-06,20:25,the village outskirts,2050,2025-01-07,Y
2819,2706,4552,Arrest,2025-01-01,04:08,the village outskirts,2050,2025-01-02,N
2820,2706,4553,Arrest,2025-01-10,09:23,the bus stand,2050,2025-01-11,Y
2821,2707,4554,Arrest,2023-02-19,19:06,his residence,1790,2023-02-20,Y
2822,2708,4555,Arrest,2021-11-13,17:49,the taluk border check post,488,2021-11-14,Y
2823,2709,4556,Arrest,2022-05-19,14:11,the highway toll gate,951,2022-05-20,Y
2824,2709,4557,Surrender,2022-04-27,22:47,the railway station,951,2022-04-28,Y
2825,2710,4558,Arrest,2022-02-07,18:15,the highway toll gate,488,2022-02-08,Y
2826,2712,4560,Arrest,2022-07-29,17:41,the village outskirts,1723,2022-07-30,Y
2827,2714,4562,Arrest,2021-08-31,21:39,the village outskirts,2358,2021-09-01,Y
2828,2714,4563,Surrender,2021-09-20,05:12,the highway toll gate,2355,2021-09-21,N
2829,2714,4564,Arrest,2021-09-23,21:47,the railway station,2363,2021-09-24,Y
2830,2715,4565,Arrest,2022-07-23,14:29,the vegetable market,1342,2022-07-24,Y
2831,2716,4567,Arrest,2024-05-24,18:36,a lodge in the town,261,2024-05-25,Y
2832,2716,4568,Arrest,2024-05-12,13:22,a lodge in the town,260,2024-05-13,N
2833,2716,4570,Arrest,2024-05-22,08:16,the vegetable market,265,2024-05-23,N
2834,2717,4571,Arrest,2026-05-08,01:49,the vegetable market,259,2026-05-09,Y
2835,2718,4572,Arrest,2024-08-27,08:22,the village outskirts,259,2024-08-28,N
2836,2719,4574,Arrest,2025-02-04,20:27,the taluk border check post,809,2025-02-05,N
2837,2720,4577,Arrest,2025-09-18,09:19,the taluk border check post,536,2025-09-19,Y
2838,2721,4578,Arrest,2026-01-02,19:09,the vegetable market,535,2026-01-03,Y
2839,2722,4579,Arrest,2025-10-22,00:49,the village outskirts,532,2025-10-23,Y
2840,2723,4582,Arrest,2021-11-10,22:16,the village outskirts,2039,2021-11-11,Y
2841,2724,4583,Arrest,2025-07-22,14:09,the bus stand,535,2025-07-23,N
2842,2725,4584,Arrest,2022-03-05,07:55,the railway station,781,2022-03-06,N
2843,2725,4585,Arrest,2022-02-04,17:44,the railway station,778,2022-02-05,Y
2844,2726,4587,Arrest,2023-05-17,00:18,the railway station,14,2023-05-18,N
2845,2729,4592,Arrest,2025-12-06,16:06,the railway station,2055,2025-12-07,N
2846,2730,4593,Arrest,2024-03-21,00:49,the bus stand,286,2024-03-22,Y
2847,2731,4594,Arrest,2022-05-24,09:01,the village outskirts,841,2022-05-25,Y
2848,2732,4596,Arrest,2024-03-27,06:20,the bus stand,573,2024-03-28,Y
2849,2733,4597,Arrest,2025-04-27,16:48,the highway toll gate,1843,2025-04-28,Y
2850,2734,4598,Arrest,2026-06-12,13:40,his residence,1373,2026-06-13,Y
2851,2736,4601,Arrest,2024-12-04,03:27,the railway station,1843,2024-12-05,Y
2852,2737,4602,Arrest,2022-10-03,23:05,the taluk border check post,2020,2022-10-04,N
2853,2737,4604,Arrest,2022-10-12,04:22,the highway toll gate,2018,2022-10-13,Y
2854,2738,4606,Arrest,2021-11-18,22:50,the vegetable market,804,2021-11-19,Y
2855,2739,4608,Arrest,2025-08-02,04:31,the railway station,1843,2025-08-03,Y
2856,2739,4609,Arrest,2025-08-14,10:23,the bus stand,1846,2025-08-15,Y
2857,2740,4611,Arrest,2023-09-19,14:32,the bus stand,1843,2023-09-20,Y
2858,2740,4612,Arrest,2023-10-08,14:46,the village outskirts,1842,2023-10-09,Y
2859,2741,4613,Arrest,2025-07-15,22:39,his residence,292,2025-07-16,Y
2860,2742,4614,Arrest,2024-11-09,05:37,the vegetable market,2228,2024-11-10,N
2861,2743,4616,Arrest,2026-02-24,16:05,the highway toll gate,553,2026-02-25,N
2862,2746,4621,Arrest,2025-03-13,06:24,a lodge in the town,2230,2025-03-14,Y
2863,2747,4622,Arrest,2026-01-12,22:59,the railway station,1736,2026-01-13,N
2864,2749,4625,Arrest,2024-10-18,19:16,a lodge in the town,239,2024-10-19,N
2865,2751,4629,Arrest,2023-12-30,18:48,the highway toll gate,233,2023-12-31,N
2866,2751,4631,Surrender,2024-01-27,15:36,the bus stand,232,2024-01-28,Y
2867,2752,4633,Arrest,2023-11-29,02:08,the vegetable market,235,2023-11-30,Y
2868,2753,4635,Arrest,2024-08-26,09:40,the vegetable market,290,2024-08-27,Y
2869,2754,4636,Arrest,2026-02-14,05:39,the bus stand,434,2026-02-15,Y
2870,2754,4637,Arrest,2026-02-04,13:47,the bus stand,433,2026-02-05,Y
2871,2756,4639,Arrest,2023-01-27,01:07,the vegetable market,302,2023-01-28,Y
2872,2757,4640,Arrest,2022-01-04,17:14,the railway station,302,2022-01-05,N
2873,2757,4641,Arrest,2022-01-20,08:56,the vegetable market,301,2022-01-21,N
2874,2759,4643,Arrest,2026-01-28,08:57,the village outskirts,1948,2026-01-29,Y
2875,2760,4644,Arrest,2023-04-28,12:41,the bus stand,1948,2023-04-29,Y
2876,2761,4646,Arrest,2023-09-03,14:33,the village outskirts,1947,2023-09-04,Y
2877,2762,4647,Surrender,2023-08-19,13:43,the taluk border check post,291,2023-08-20,Y
2878,2762,4648,Arrest,2023-08-08,16:19,the taluk border check post,291,2023-08-09,Y
2879,2763,4650,Arrest,2024-01-16,20:40,his residence,1084,2024-01-17,Y
2880,2764,4651,Arrest,2023-03-28,11:53,the bus stand,1831,2023-03-29,Y
2881,2765,4652,Arrest,2024-12-05,15:14,the railway station,150,2024-12-06,Y
2882,2766,4653,Arrest,2025-09-01,05:13,the highway toll gate,850,2025-09-02,N
2883,2766,4654,Arrest,2025-09-09,07:38,the railway station,846,2025-09-10,Y
2884,2767,4657,Arrest,2026-02-28,17:56,his residence,1629,2026-03-01,N
2885,2768,4659,Arrest,2025-06-05,17:52,the bus stand,973,2025-06-06,N
2886,2769,4660,Arrest,2024-09-22,03:57,a lodge in the town,981,2024-09-23,Y
2887,2769,4661,Arrest,2024-10-10,20:55,the taluk border check post,979,2024-10-11,N
2888,2769,4662,Arrest,2024-10-07,18:54,the highway toll gate,978,2024-10-08,N
2889,2770,4663,Arrest,2025-08-03,04:13,the village outskirts,981,2025-08-04,N
2890,2772,4665,Surrender,2025-08-03,21:20,a lodge in the town,252,2025-08-04,N
2891,2774,4667,Arrest,2025-08-28,18:45,the bus stand,2021,2025-08-29,N
2892,2776,4671,Arrest,2024-08-16,13:28,the railway station,2129,2024-08-17,N
2893,2776,4672,Arrest,2024-07-30,02:02,a lodge in the town,2132,2024-07-31,N
2894,2777,4673,Arrest,2023-04-11,22:05,the bus stand,1625,2023-04-12,Y
2895,2778,4674,Arrest,2022-09-05,03:27,the taluk border check post,2347,2022-09-06,N
2896,2779,4675,Arrest,2022-06-22,21:37,a lodge in the town,2347,2022-06-23,Y
2897,2780,4676,Arrest,2022-04-02,23:43,the highway toll gate,2342,2022-04-03,N
2898,2781,4678,Arrest,2024-05-11,07:06,the railway station,2136,2024-05-12,Y
2899,2781,4679,Arrest,2024-05-15,21:58,the village outskirts,2131,2024-05-16,N
2900,2782,4681,Surrender,2023-08-17,15:22,the taluk border check post,2346,2023-08-18,Y
2901,2784,4683,Arrest,2023-05-11,10:07,the bus stand,532,2023-05-12,N
2902,2784,4684,Arrest,2023-04-15,04:52,the bus stand,536,2023-04-16,N
2903,2785,4686,Surrender,2023-05-23,06:40,the highway toll gate,292,2023-05-24,N
2904,2785,4687,Surrender,2023-05-21,04:33,the village outskirts,288,2023-05-22,N
2905,2786,4692,Arrest,2026-03-13,21:49,the village outskirts,1837,2026-03-14,N
2906,2787,4693,Arrest,2026-04-02,16:27,his residence,1839,2026-04-03,Y
2907,2788,4695,Arrest,2025-08-23,09:34,the bus stand,1839,2025-08-24,N
2908,2789,4696,Arrest,2025-04-26,11:27,the village outskirts,1588,2025-04-27,N
2909,2789,4697,Arrest,2025-05-17,18:55,the bus stand,1587,2025-05-18,N
2910,2790,4699,Arrest,2024-02-19,00:59,his residence,1617,2024-02-20,Y
2911,2791,4700,Arrest,2023-11-26,18:58,the bus stand,301,2023-11-27,N
2912,2791,4701,Arrest,2023-11-10,12:07,the bus stand,303,2023-11-11,N
2913,2792,4702,Arrest,2024-09-28,07:38,the taluk border check post,1211,2024-09-29,Y
2914,2792,4703,Arrest,2024-10-20,22:09,a lodge in the town,1213,2024-10-21,N
2915,2792,4704,Arrest,2024-09-20,21:57,a lodge in the town,1208,2024-09-21,Y
2916,2792,4705,Arrest,2024-09-29,00:11,the bus stand,1210,2024-09-30,N
2917,2792,4706,Arrest,2024-10-22,10:52,a lodge in the town,1209,2024-10-23,Y
2918,2793,4709,Arrest,2024-10-01,22:58,the taluk border check post,1209,2024-10-02,N
2919,2794,4710,Arrest,2025-05-04,10:38,the bus stand,858,2025-05-05,Y
2920,2796,4713,Arrest,2023-09-02,20:02,the taluk border check post,1111,2023-09-03,Y
2921,2796,4714,Arrest,2023-09-11,14:03,a lodge in the town,1111,2023-09-12,Y
2922,2797,4715,Arrest,2023-11-27,07:32,the bus stand,1111,2023-11-28,Y
2923,2798,4718,Surrender,2025-02-17,14:26,the taluk border check post,2083,2025-02-18,Y
2924,2800,4720,Arrest,2026-02-14,03:46,the railway station,289,2026-02-15,Y
2925,2802,4722,Arrest,2026-01-13,18:21,the taluk border check post,2076,2026-01-14,Y
2926,2803,4723,Arrest,2025-11-28,23:27,his residence,2072,2025-11-29,N
2927,2804,4724,Arrest,2026-01-20,12:17,his residence,2072,2026-01-21,Y
2928,2805,4727,Arrest,2022-06-01,23:59,the village outskirts,1371,2022-06-02,Y
2929,2805,4728,Surrender,2022-06-16,20:20,the village outskirts,1372,2022-06-17,N
2930,2806,4730,Surrender,2026-03-15,22:13,the bus stand,2081,2026-03-16,Y
2931,2808,4733,Arrest,2025-10-06,15:57,the taluk border check post,2081,2025-10-07,Y
2932,2808,4734,Arrest,2025-09-15,15:44,the bus stand,2073,2025-09-16,N
2933,2808,4735,Surrender,2025-09-03,23:31,the bus stand,2075,2025-09-04,N
2934,2809,4736,Arrest,2026-03-05,11:50,the taluk border check post,1893,2026-03-06,N
2935,2809,4737,Arrest,2026-03-16,06:21,the highway toll gate,1900,2026-03-17,N
2936,2810,4738,Arrest,2025-03-23,23:26,the railway station,1893,2025-03-24,Y
2937,2811,4740,Arrest,2025-06-29,14:15,the bus stand,1895,2025-06-30,N
2938,2812,4742,Arrest,2025-07-04,06:24,his residence,1895,2025-07-05,Y
2939,2814,4744,Arrest,2025-04-02,17:42,the village outskirts,1895,2025-04-03,Y
2940,2814,4745,Arrest,2025-03-31,17:34,the highway toll gate,1894,2025-04-01,Y
2941,2815,4747,Arrest,2026-06-01,22:46,a lodge in the town,1728,2026-06-02,Y
2942,2816,4748,Arrest,2026-06-15,23:28,the village outskirts,1728,2026-06-16,N
2943,2817,4749,Arrest,2023-01-16,07:37,the vegetable market,301,2023-01-17,N
2944,2817,4750,Arrest,2023-02-24,20:04,his residence,302,2023-02-25,Y
2945,2819,4752,Arrest,2025-05-09,04:44,the village outskirts,1831,2025-05-10,Y
2946,2820,4753,Arrest,2022-03-26,11:09,the bus stand,1640,2022-03-27,N
2947,2821,4754,Arrest,2023-12-16,01:37,his residence,1733,2023-12-17,N
2948,2821,4755,Arrest,2023-12-18,06:00,the taluk border check post,1734,2023-12-19,N
2949,2823,4757,Arrest,2025-11-07,05:22,the bus stand,1839,2025-11-08,N
2950,2823,4758,Arrest,2025-12-03,18:17,his residence,1833,2025-12-04,N
2951,2823,4759,Arrest,2025-12-01,22:51,the village outskirts,1834,2025-12-02,Y
2952,2823,4760,Arrest,2025-12-09,08:39,the vegetable market,1837,2025-12-10,Y
2953,2824,4761,Arrest,2026-05-25,20:10,the taluk border check post,165,2026-05-26,Y
2954,2825,4762,Surrender,2023-04-01,09:55,his residence,786,2023-04-02,Y
2955,2826,4764,Arrest,2026-07-16,08:41,the taluk border check post,168,2026-07-17,N
2956,2827,4765,Arrest,2025-07-06,21:28,the highway toll gate,57,2025-07-07,Y
2957,2828,4766,Arrest,2021-12-12,22:23,the village outskirts,786,2021-12-13,N
2958,2828,4767,Surrender,2021-11-24,01:15,the railway station,783,2021-11-25,N
2959,2829,4769,Arrest,2025-04-19,15:59,the taluk border check post,53,2025-04-20,Y
2960,2829,4770,Arrest,2025-04-19,13:14,a lodge in the town,53,2025-04-20,Y
2961,2830,4772,Arrest,2022-05-30,10:22,his residence,2119,2022-05-31,N
2962,2832,4775,Arrest,2022-07-29,22:23,the bus stand,2115,2022-07-30,Y
2963,2832,4776,Arrest,2022-07-04,09:37,the vegetable market,2115,2022-07-05,Y
2964,2833,4779,Arrest,2022-10-21,18:20,the highway toll gate,786,2022-10-22,N
2965,2833,4780,Arrest,2022-10-30,06:45,the village outskirts,777,2022-10-31,N
2966,2833,4781,Surrender,2022-10-20,07:57,the bus stand,780,2022-10-21,N
2967,2834,4782,Arrest,2022-07-30,01:23,the vegetable market,2119,2022-07-31,Y
2968,2835,4783,Arrest,2022-09-03,00:20,a lodge in the town,2119,2022-09-04,Y
2969,2836,4784,Arrest,2026-06-08,19:05,the vegetable market,267,2026-06-09,Y
2970,2838,4786,Arrest,2026-04-12,15:54,the taluk border check post,267,2026-04-13,N
2971,2839,4788,Arrest,2025-03-21,13:30,the bus stand,270,2025-03-22,Y
2972,2839,4790,Arrest,2025-04-09,15:05,the taluk border check post,270,2025-04-10,Y
2973,2839,4791,Arrest,2025-04-01,08:13,the railway station,270,2025-04-02,N
2974,2840,4792,Surrender,2024-08-10,07:29,the vegetable market,1026,2024-08-11,Y
2975,2841,4793,Arrest,2025-08-18,17:14,the vegetable market,272,2025-08-19,Y
2976,2842,4794,Arrest,2024-07-17,18:15,the village outskirts,300,2024-07-18,N
2977,2842,4796,Arrest,2024-07-20,01:09,the village outskirts,301,2024-07-21,N
2978,2844,4798,Arrest,2022-05-14,22:42,the village outskirts,261,2022-05-15,N
2979,2845,4799,Arrest,2022-03-08,20:19,the bus stand,262,2022-03-09,Y
2980,2846,4801,Arrest,2021-06-30,06:46,the railway station,262,2021-07-01,N
2981,2847,4803,Arrest,2023-04-13,01:24,his residence,2392,2023-04-14,N
2982,2848,4804,Arrest,2026-06-01,07:34,the highway toll gate,281,2026-06-02,Y
2983,2848,4805,Arrest,2026-05-03,14:22,the bus stand,273,2026-05-04,Y
2984,2850,4808,Arrest,2026-05-26,19:20,the village outskirts,977,2026-05-27,N
2985,2850,4809,Arrest,2026-05-29,04:25,the taluk border check post,977,2026-05-30,N
2986,2851,4810,Arrest,2026-01-01,09:42,his residence,974,2026-01-02,N
2987,2851,4811,Arrest,2025-12-17,10:47,the vegetable market,975,2025-12-18,N
2988,2852,4813,Arrest,2026-06-16,18:17,the vegetable market,982,2026-06-17,N
2989,2854,4816,Arrest,2026-01-21,19:10,the taluk border check post,973,2026-01-22,N
2990,2854,4818,Arrest,2026-01-25,01:38,the taluk border check post,982,2026-01-26,Y
2991,2854,4819,Arrest,2026-01-16,08:44,the vegetable market,979,2026-01-17,N
2992,2855,4820,Arrest,2025-12-09,02:57,the highway toll gate,982,2025-12-10,N
2993,2855,4821,Arrest,2025-12-30,10:18,the railway station,979,2025-12-31,N
2994,2856,4822,Arrest,2026-03-11,13:21,the bus stand,978,2026-03-12,Y
2995,2857,4823,Arrest,2026-06-22,02:17,the vegetable market,978,2026-06-23,N
2996,2860,4828,Arrest,2024-03-28,02:04,the highway toll gate,280,2024-03-29,Y
2997,2861,4830,Surrender,2022-05-06,16:26,a lodge in the town,273,2022-05-07,N
2998,2862,4831,Arrest,2026-01-30,12:29,the highway toll gate,849,2026-01-31,Y
2999,2863,4833,Surrender,2023-08-08,17:00,the highway toll gate,954,2023-08-09,N
